"id","ngram","ngramids","corpus_sum","ngram_length","specificity","in_degree","out_degree","cluster","n_types"
"1993","0x7946af","Flight dynamics","{6010768,3177237}",30241901,2,5.63572464426933e-06,153,0,6,0
"1994","0x7951","Wheatstone bridge","{461043}",30241901,2,2.03954889257594e-07,42,38,5,0
"1995","0x797dac","Power Balance","{1742326}",30241901,2,4.50598011150498e-07,11,0,9,0
"1996","0x79a5","Water turbine","{48776303,1532877,417508,417512,2555683,1575612}",30241901,2,0.000257816237742998,145,96,5,0
"1997","0x79bc74","Service quality","{1152615,1363865}",30241901,2,1.21584553711543e-07,12,0,4,0
"1998","0x7a058","Transition state","{724000,339057,5807874}",30241901,2,1.07976117842256e-06,135,40,6,1
"1999","0x7a32a2","Pyrolysis gasoline","{34833449}",30241901,2,1.95714287671429e-08,1,0,3,0
"2000","0x7a49d","Pressure coefficient","{4189445}",30241901,2,4.36389965753861e-08,6,35,6,0
"2001","0x7a54e","Car platform","{21402982}",30241901,2,1.89957985092857e-07,16,95,5,0
"2002","0x7a5dcf","Copper tubing","{1782750}",30241901,2,3.71024319819666e-06,9,0,1,0
"2003","0x7a968","Electrical breakdown","{1535761}",30241901,2,2.44026630723822e-08,42,85,4,0
"2004","0x7a9a6f","Manufacturing cost","{15432427}",30241901,2,3.87514289589429e-07,14,0,9,0
"2005","0x7a9da","Ball mill","{10320837}",30241901,2,4.44907335923569e-08,29,32,5,0
"2006","0x7ac47","Line element","{769007,4448846}",30241901,2,1.83656061416791e-07,26,51,7,0
"2007","0x7acd2","Turn (geometry)","{1761016}",30241901,2,8.14105650397959e-08,60,65,6,0
"2008","0x7acf1e","Attitude control","{16461509}",30241901,2,1.21098215496696e-06,113,0,6,1
"2009","0x7b149","Time–frequency analysis","{2520967}",30241901,2,1.67032021374754e-07,13,50,4,1
"2010","0x7b260","Overlap zone","{19454418,19559756,2552140}",30241901,2,7.68131075642476e-07,3,10,4,0
"2011","0x7b430f","Special transport","{35140461,2888969}",30241901,2,5.96175830137582e-06,0,0,2,0
"2012","0x7b44b","Displacement (fluid)","{2198862}",30241901,2,9.53881328220132e-06,63,13,6,1
"2013","0x7b44f","Cylinder (geometry)","{5439674}",30241901,2,3.30574515840564e-07,360,50,7,0
"2014","0x7b495","Mechanical energy","{289325}",30241901,2,0.00017719331153594,59,55,5,0
"2015","0x7b83c","Wind farm","{4232159,8291990,1346253,67365241}",30241901,2,0.0108086507179924,322,195,2,1
"2016","0x7b864","Internal resistance","{784261}",30241901,2,2.64615220508715e-07,16,14,6,0
"2017","0x7b9c2b","Compact state","{1723829}",30241901,2,6.82243467587022e-08,0,0,9,0
"2018","0x7bb79d","Link layer","{502475}",30241901,2,3.17634663597892e-08,42,0,4,0
"2019","0x7bc8a2","Physical system","{9906}",30241901,2,2.36289200969164e-08,71,0,6,1
"2020","0x7bcce5","3D modeling","{398004,702766}",30241901,2,4.89835478413604e-07,148,0,1,6
"2021","0x7bcef8","Passivity (engineering)","{3791745,1813802,1351246,800378,86986,6324589,358197}",30241901,2,5.97162876213969e-07,60,0,4,0
"2022","0x7bd336","Parallel axis theorem","{403970,305730}",30241901,2,2.08472877310769e-06,13,0,6,1
"2023","0x7be0ff","Small power","{5039472}",30241901,2,1.98725276712527e-06,5,0,9,0
"2024","0x7c25d","Porous medium","{3794763,7432531}",30241901,2,9.60828859976888e-08,21,48,6,0
"2025","0x7c6a51","Rotary actuator","{16157549}",30241901,2,3.01990562335901e-07,2,0,5,0
"2026","0x7ca16","Geological formation","{382809}",30241901,2,3.66617114086498e-08,91,37,2,0
"2027","0x7cae7c","Active zone","{3072698}",30241901,2,1.22321429794643e-08,8,0,9,3
"2028","0x7ce36","Microtiter plate","{21350433}",30241901,2,1.1040293150696e-07,19,39,5,0
"2029","0x7cfce","Present","{7517,44942705}",30241901,2,7.94247405281977e-07,42,50,6,1
"2030","0x7d195f","Pulsatile flow","{19990723}",30241901,2,8.88794242177589e-08,3,0,6,0
"2031","0x7d261","Stratum corneum","{1349869}",30241901,2,8.58852592175152e-09,66,36,9,3
"2032","0x7d26b4","Grain size","{721505}",30241901,2,5.79764047859708e-09,28,0,2,1
"2033","0x7d5a6","Body of water","{69494}",30241901,2,3.93313620861105e-06,85,101,2,1
"2034","0x7da005","Wind component chart","{42597949,37667867}",30241901,2,1.74381430315243e-05,0,0,5,0
"2035","0x7df3c","Blade server","{42595355}",30241901,2,1.05302796084084e-05,43,88,4,0
"2036","0x7e14f","Practical reason","{239497}",30241901,2,8.61142865754286e-07,31,23,9,0
"2037","0x7e79cd","Plenum space","{48473206}",30241901,2,6.35269327195785e-07,12,0,1,1
"2038","0x7ea705","Spring system","{19994191}",30241901,2,8.84735820980431e-08,2,0,6,0
"2039","0x7eba20","Triangular face","{1109586}",30241901,2,5.09887223143985e-07,1,0,9,0
"2040","0x7ee1e","Superheated steam","{369908,764125}",30241901,2,6.10674269586454e-06,40,18,2,0
"2041","0x7f1004","Rollball","{2184123}",30241901,2,3.02745538741741e-07,1,0,8,0
"2042","0x7f1ccf","Luminescent solar concentrator","{44203268,39951389}",30241901,3,7.56125443101324e-07,3,0,2,0
"2043","0x7f7565","Structural Health Monitoring","{4266205,4266205}",30241901,3,7.04571435617143e-07,1,0,9,9
"2044","0x7f853","Active cooling","{444399}",30241901,2,1.31807581493003e-07,5,8,1,0
"2045","0x7fa84","Efficacy","{1358990}",30241901,2,8.07321436644643e-07,133,18,9,0
"2046","0x801703","Precise Point Positioning","{1567625}",30241901,2,7.46655663948803e-08,2,0,2,0
"2047","0x802af4","Hybrid material","{7053129,44000434}",30241901,2,1.99065559720597e-07,1,0,1,0
"2048","0x80524","Network element","{86626,4115125}",30241901,2,8.26539326330938e-08,12,11,4,0
"2049","0x805371","Switching circuit theory","{6283192}",30241901,2,1.74395666696198e-07,5,0,4,0
"2050","0x8056d5","Flip-flop (electronics)","{14648548}",30241901,2,4.40357147260714e-07,142,0,4,1
"2051","0x80ac9","Water–electrolyte imbalance","{441404}",30241901,2,2.69107145548214e-07,9,21,9,3
"2052","0x80c05b","Pole piece","{7508147,1517012,35213359}",30241901,2,1.13647614063395e-05,2,0,6,0
"2053","0x80d0b","Human height","{1969567}",30241901,2,9.20461495461826e-08,66,106,9,1
"2054","0x80d90e","Bipolar electrochemistry","{1373469,35441265}",30241901,2,3.97695288987509e-07,1,0,6,0
"2055","0x80d9e","Hydrogen economy","{22546575}",30241901,2,1.84530614090204e-06,67,262,2,0
"2056","0x80ea1","Benthic zone","{1572842}",30241901,2,1.45317858596036e-05,100,85,2,0
"2057","0x81487a","Powered aircraft","{1269666}",30241901,2,1.07642858219286e-06,9,0,6,0
"2058","0x815a1c","Triple helix","{2210726}",30241901,2,9.13948796201483e-08,14,0,7,0
"2059","0x81a0d7","Insulation system","{21691637}",30241901,2,2.44026630723822e-08,2,0,4,0
"2060","0x820ad","Newtype","{47747}",30241901,2,3.02367579267657e-07,88,95,9,9
"2061","0x821d78","Membrane technology","{5780663,7842867,2957721}",30241901,2,1.13760653355281e-07,32,0,6,0
"2062","0x82397","Mast (sailing)","{18489574}",30241901,2,1.74381430315243e-05,372,105,1,0
"2063","0x8247f2","Cooling capacity","{11003666,3041675}",30241901,2,4.83051053504828e-07,5,0,1,0
"2064","0x828df7","Modes of mechanical ventilation","{1838000}",30241901,3,1.56255761931221e-07,10,0,9,0
"2065","0x82b5e7","Station code","{52276,257594}",30241901,2,1.01977444628797e-07,6,0,1,0
"2066","0x82b6a5","Steam generator (boiler)","{719605}",30241901,2,3.38588282734319e-08,9,0,6,0
"2067","0x831d6b","Charge cycle","{4318830}",30241901,2,8.88794242177589e-08,14,0,4,0
"2068","0x836c","Emissions trading","{1350887,487105}",30241901,2,1.03337143890514e-05,132,211,2,1
"2069","0x837118","Telecommunication","{811224,86627}",30241901,2,1.50725122360727e-08,1455,0,4,2
"2070","0x83abe8","Hot water storage tank","{5309296}",30241901,4,2.9626474739253e-08,10,0,2,0
"2071","0x83ec43","Site Selection","{1454767,1454767}",30241901,2,1.13974791055714e-06,16,0,9,0
"2072","0x8406","Complex system","{28209}",30241901,2,2.90926643835907e-08,106,94,4,1
"2073","0x8407","Solvent","{632765,322984}",30241901,2,6.96717528927416e-09,674,191,3,1
"2074","0x8416","Alkaline earth metal","{2625215}",30241901,3,9.87549157975098e-09,114,212,3,1
"2075","0x841f7","Non-breaking space","{442211}",30241901,2,3.60143391811737e-08,96,78,9,0
"2076","0x842f","State of matter","{417451}",30241901,2,1.69072552176889e-08,53,168,6,1
"2077","0x84790d","Automatic Generation Control","{33635797}",30241901,3,9.68785723973571e-06,0,0,4,0
"2078","0x849f78","Cost reduction","{600320,4871500,7365060,310839}",30241901,2,3.57567971939496e-06,26,0,9,0
"2079","0x84a5c","Unix signal","{12545134,17442399,3079519}",30241901,2,6.56062567024992e-08,50,84,7,0
"2080","0x84b58","Modular programming","{337156}",30241901,2,8.49812038573308e-08,99,105,4,1
"2081","0x84dbe","Ground loop (electricity)","{6924879}",30241901,2,6.67408894879533e-07,42,98,4,1
"2082","0x84e5","Melody","{1165509,1044639,74537,290229}",30241901,2,2.06368556586086e-06,770,69,9,1
"2083","0x84e76","Population growth","{15654}",30241901,2,9.68785723973572e-07,1137,134,9,1
"2084","0x851f2","Fibre-reinforced plastic","{45515663,3804863}",30241901,2,2.45553609244786e-05,62,95,1,2
"2085","0x85638","Rotary evaporator","{7538856}",30241901,2,1.89215961713588e-08,14,30,5,0
"2086","0x858d","Best, worst and average case","{79104}",30241901,2,5.51839969352034e-07,34,32,4,1
"2087","0x85927c","Data processing unit","{14798373}",30241901,3,3.85509639464215e-09,2,0,4,0
"2088","0x8650e9","Loss factor","{7462027}",30241901,2,3.22928574657857e-06,1,0,9,0
"2089","0x865716","Water storage","{2406369,207702,152670}",30241901,2,3.00398674100332e-07,6,0,2,0
"2090","0x865d","Wind tunnel","{50870}",30241901,2,5.79703819944056e-05,326,114,6,0
"2091","0x8663de","Inertial response","{51860348}",30241901,2,4.30571432877143e-06,0,0,4,0
"2092","0x86821","Ring network","{3835859}",30241901,2,5.87142863014286e-08,27,12,7,1
"2093","0x86ce","Natural rubber","{62553}",30241901,2,4.52439334021516e-08,161,167,1,1
"2094","0x86d2f","Organophosphate","{6744847}",30241901,2,9.0456183377551e-09,111,82,3,1
"2095","0x86e95","Load-bearing wall","{887246}",30241901,2,9.80552352199971e-07,25,21,1,0
"2096","0x86f3ac","Structural level","{3651306,1491302}",30241901,2,3.96321432534643e-06,3,0,9,0
"2097","0x872f1","Change control","{4618672}",30241901,2,1.68484473734534e-06,17,26,9,0
"2098","0x873d","Gravity","{14391468}",30241901,2,2.17976787894054e-06,1015,226,6,1
"2099","0x87744","Structuring element","{5910145}",30241901,2,1.68484473734534e-06,6,14,4,0
"2100","0x87d8e","Vortex tube","{6062906}",30241901,2,4.32493626773916e-06,16,26,6,0
"2101","0x87ecd","Dairy cattle","{5663866}",30241901,2,5.80111211960222e-08,111,87,2,1
"2102","0x87f0c2","Electrically conductive adhesive","{35497560,1153611}",30241901,2,7.81979508140103e-08,1,0,1,0
"2103","0x87f4","Power transmission","{18470651}",30241901,2,1.04733591780927e-06,49,72,6,0
"2104","0x8806","Electric power transmission","{3164902,2676469,20920170,1895481,712233,2151402,4494328,1105417,938826}",30241901,2,0.000132848004950848,381,246,4,1
"2105","0x88064a","Current meter","{9038270}",30241901,2,7.628234047036e-08,4,0,2,0
"2106","0x8811","Three-phase electric power","{13627223,23341860,16407895}",30241901,2,3.76378821497778e-06,133,85,4,1
"2107","0x888d5b","Projective range","{13399425}",30241901,2,1.38397960567653e-06,10,0,7,0
"2108","0x88a4","Digital electronics","{6493899,1118709}",30241901,2,9.01196022300997e-07,133,173,4,0
"2109","0x8915a5","Photovoltaic power station","{14617911,39678449,63018645,2884747,10885431}",30241901,2,8.56911205480309e-07,26,0,2,0
"2110","0x89235","Water injection (oil production)","{13041967}",30241901,2,9.2265307045102e-08,16,16,3,0
"2111","0x8949a","Pulse repetition frequency","{8942405}",30241901,3,4.48511909247024e-08,32,36,6,1
"2112","0x895e12","Separation process","{250243,379059}",30241901,2,5.35898679518263e-08,67,0,3,1
"2113","0x89cbc","Fine-tuning","{462920}",30241901,2,5.01636620827739e-07,19,11,6,0
"2114","0x89fc","Human leg","{116877}",30241901,2,9.75615029177816e-09,131,333,9,3
"2115","0x8a09e","Data logger","{511246}",30241901,2,2.27949582111429e-07,38,79,5,0
"2116","0x8a155","Interneuron","{13803059}",30241901,2,1.07642858219286e-06,63,30,9,0
"2117","0x8a22","Symbiosis","{4909311}",30241901,2,1.61464287328929e-06,447,147,9,1
"2118","0x8a52c","Motor drive","{1373576,11237497}",30241901,2,2.92096198182986e-07,23,16,5,0
"2119","0x8a532","Moving average","{33594322}",30241901,2,1.13974791055714e-06,61,46,4,0
"2120","0x8a623","Barium carbonate","{673519}",30241901,2,1.73929214357912e-08,37,51,3,5
"2121","0x8a8165","Modular unit","{4658333}",30241901,2,2.25299005575249e-07,4,0,7,0
"2122","0x8aa8e","Unit operation","{16343753,1294159}",30241901,2,4.76970615169103e-07,28,42,3,1
"2123","0x8aac7","Electromagnetic interference","{102490,15573887}",30241901,2,2.36830734661225e-07,241,105,4,1
"2124","0x8ad88c","Spherical roller bearing","{20775382}",30241901,3,3.38604719058724e-06,5,0,5,0
"2125","0x8ae3f2","Occupational safety and health","{104878,30125776}",30241901,2,2.66791249287042e-07,172,0,4,2
"2126","0x8ae82","Well test","{968531}",30241901,2,4.42367910490215e-08,4,11,2,0
"2127","0x8b1a53","Carbon number","{4024698}",30241901,2,4.37375044683328e-09,3,0,3,0
"2128","0x8b259","Wireless sensor network","{29746921,10826525,1163880}",30241901,2,6.68128085499015e-07,45,77,4,1
"2129","0x8b5fb6","Conversion marketing","{1125845}",30241901,2,1.21098215496696e-08,7,0,9,0
"2130","0x8b70","Bacillus cereus","{209885}",30241901,2,2.02674837651375e-08,28,71,9,3
"2131","0x8bb3","Vapor pressure","{492635,3097143}",30241901,2,6.85865999273325e-08,192,81,6,1
"2132","0x8bb81","Traction motor","{47158983,6269198}",30241901,2,7.75028579178857e-07,189,65,4,1
"2133","0x8bbf6","Sand casting","{650081}",30241901,2,2.75223217037946e-08,47,167,5,0
"2134","0x8bc3","Melting point","{319805}",30241901,2,1.29387074988123e-07,381,98,6,0
"2135","0x8bca","Portland cement","{2733767}",30241901,2,6.25023047724885e-08,222,129,1,0
"2136","0x8bcb","Genetic algorithm","{643874}",30241901,2,9.56825406393651e-08,155,125,4,1
"2137","0x8bd54","Fictitious force","{3074774,2771066}",30241901,2,1.89957985092857e-07,40,78,6,1
"2138","0x8bed","Semiconductor device","{33994255,86987}",30241901,2,1.86958648486128e-07,91,136,4,1
"2139","0x8bfa","Dosimeter","{53944}",30241901,2,7.45219787671978e-07,46,33,5,0
"2140","0x8c0258","Initial point","{982171}",30241901,2,2.35714288071429e-08,3,0,2,0
"2141","0x8c0b","Analog-to-digital converter","{1195050,1249}",30241901,2,1.02517007827891e-07,240,153,4,1
"2142","0x8c1f22","Parasitic mass","{56115180}",30241901,2,2.42196430993393e-06,0,0,6,0
"2143","0x8c348e","Power diagram","{46029929}",30241901,2,5.96542933481263e-07,4,0,7,0
"2144","0x8c419","Space form","{7643667}",30241901,2,6.79849630858647e-07,10,32,7,0
"2145","0x8c7df3","Alkali metal oxide","{2209949}",30241901,3,4.42367910490215e-08,1,0,3,0
"2146","0x8c7f3","Cross-link","{13801610}",30241901,2,1.4927360924092e-09,146,75,6,0
"2147","0x8c8ad7","Network formation","{336192}",30241901,2,1.45682063755424e-07,0,0,4,0
"2148","0x8cad","Ohmmeter","{36072720}",30241901,2,3.34064042749507e-07,22,28,4,0
"2149","0x8cb1ec","Anchor point","{1267114,3964397,25577436}",30241901,2,4.80930164800224e-06,2,0,4,0
"2150","0x8cbc","Convex hull","{460991}",30241901,2,2.37738827968975e-07,184,84,7,1
"2151","0x8cca7c","Second Family","{681907}",30241901,2,1.61464287328929e-07,0,0,8,9
"2152","0x8d2a","Beam steering","{4726624}",30241901,2,7.17619054795238e-08,9,25,4,0
"2153","0x8d410","Feller buncher","{4061612}",30241901,2,1.93757144794714e-06,8,16,5,0
"2154","0x8d5","Bijection","{78539}",30241901,2,5.47955726229396e-07,270,64,7,0
"2155","0x8d56a","Node (networking)","{199055,1649137,106954,1746282,3525085}",30241901,2,4.89101984398557e-08,160,53,4,0
"2156","0x8d613","Chloralkali process","{6843486}",30241901,2,4.69714290411429e-06,30,47,3,0
"2157","0x8d83","Circuit reliability","{46677320}",30241901,2,5.18067232071429e-08,1,6,4,0
"2158","0x8d87","Circuit switching","{46883125}",30241901,2,8.14105650397959e-08,66,39,4,0
"2159","0x8da5","Control operation","{3671921,8751021,29074243,16082990,1475665}",30241901,2,5.29223804066827e-07,2,6,4,0
"2160","0x8da6","Booting","{16847955}",30241901,2,1.36448693517404e-07,274,231,2,2
"2161","0x8dae","Communications system","{268715,594446,261905}",30241901,2,8.16662008365321e-08,47,42,4,0
"2162","0x8db6","Continuous operation","{219228}",30241901,2,8.98261092726453e-07,1,7,4,0
"2163","0x8db73","Variable cost","{316928}",30241901,2,9.68785723973572e-07,22,21,5,0
"2164","0x8db7a","Power electronics","{47473}",30241901,2,5.78165586193845e-06,60,102,4,2
"2165","0x8dba2","Thrust bearing","{764127}",30241901,2,1.60394987412843e-06,23,25,5,0
"2166","0x8df3","Data link","{1079067,2343530}",30241901,2,2.17754589333509e-07,109,30,4,1
"2167","0x8e0a","Demand load","{5483677}",30241901,2,1.42468488819643e-05,1,15,4,0
"2168","0x8e3ef","Amorphous carbon","{2022163}",30241901,2,3.19995284549487e-08,24,34,3,0
"2169","0x8e44","Electric field","{998323,944517,787201,44}",30241901,2,1.12702992580021e-07,588,58,6,1
"2170","0x8e4c","Effective height","{6422915}",30241901,2,1.01977444628797e-07,2,5,4,0
"2171","0x8e52d","Heat recovery ventilation","{13430944}",30241901,2,5.60802155701054e-08,20,66,1,0
"2172","0x8e56","Duty cycle","{42624511,1165481}",30241901,2,2.37485965560782e-07,66,20,4,0
"2173","0x8e57","Drop (liquid)","{756212,922642,160288}",30241901,2,2.13964945172077e-07,43,45,6,1
"2174","0x8e5885","Structural integrity and failure","{137355,36699,728331,2525881}",30241901,2,5.14230954402748e-06,16,0,1,1
"2175","0x8e60","Digital filter","{1217731}",30241901,2,1.04670726479738e-07,66,68,4,0
"2176","0x8e7d","Fall Time","{613444,613444}",30241901,2,1.47906217400545e-07,14,8,4,0
"2177","0x8e88","Field strength","{75309,211453,27344136}",30241901,2,1.84726091435639e-07,52,17,6,0
"2178","0x8ea5","Frequency deviation","{4372570}",30241901,2,4.07909778515188e-07,20,11,4,0
"2179","0x8ec8","Ground plane","{765452}",30241901,2,1.20117663144496e-07,40,43,4,0
"2180","0x8ecb","Ground (electricity)","{46121239}",30241901,2,9.17410723459822e-07,240,92,4,1
"2181","0x8ee5","Inductive coupling","{1663377}",30241901,2,4.11811147278883e-08,27,28,4,0
"2182","0x8efdad","Control Factor","{34983760}",30241901,2,1.13974791055714e-07,3,0,8,6
"2183","0x8f095","AAA battery","{42921346,34964844}",30241901,2,1.01178665689146e-07,67,28,2,0
"2184","0x8f19","Main lobe","{2183820}",30241901,2,2.22496242826466e-06,18,20,4,0
"2185","0x8f1e4","Volatile organic compound","{179025}",30241901,3,4.85606879184748e-09,170,103,3,1
"2186","0x8f577","Community development","{952361}",30241901,2,1.93757144794714e-06,119,159,1,1
"2187","0x8f7a","Network architecture","{3104653}",30241901,2,8.87979582010606e-09,20,41,4,0
"2188","0x8f8b","Network topology","{1585345,1657271}",30241901,2,5.09589217753486e-08,117,77,4,0
"2189","0x8fa34","Reclaimed water","{8317958}",30241901,2,1.72997450709566e-07,66,157,2,0
"2190","0x8fa9","Optical switch","{1254}",30241901,2,6.89036788032412e-09,16,34,4,0
"2191","0x8fb5f3","Lifting equipment","{11637670}",30241901,2,5.40108805401088e-05,4,0,5,0
"2192","0x8fc6","Phase inversion","{7360073}",30241901,2,1.42468488819643e-07,3,20,4,0
"2193","0x8fc9","Phase angle","{642982,2511087}",30241901,2,1.06013524633336e-05,30,9,7,0
"2194","0x8fd23","Weight transfer","{1609931,15100934}",30241901,2,5.5557604242212e-07,24,35,4,0
"2195","0x8fdc","Numerical aperture","{526581}",30241901,2,1.03062311061018e-07,71,69,9,0
"2196","0x8fe1","Phased array","{1850800}",30241901,3,3.87514289589429e-07,138,166,4,0
"2197","0x8ff0","Power factor","{14306615,1544006,1066320,14938099,922112}",30241901,2,5.53104096154074e-06,65,94,4,0
"2198","0x9014","Preventive maintenance","{1535699}",30241901,2,5.45505508483567e-06,41,11,9,1
"2199","0x90297","Drive shaft","{2474306}",30241901,2,3.96321432534643e-06,179,104,5,0
"2200","0x905e5","Slack Water","{6904224,6904223,6904223,6904224}",30241901,2,9.68785723973571e-06,9,22,2,0
"2201","0x90af05","Torque ripple","{10917903}",30241901,2,6.47543460410533e-06,5,0,4,0
"2202","0x90bbfa","Plasma-facing material","{936841}",30241901,2,3.77547047534517e-09,1,0,3,0
"2203","0x90f6b","Value added","{1413174}",30241901,2,4.84392861986786e-08,76,52,9,1
"2204","0x90f6ce","Metal carbido complex","{42653465,5192729}",30241901,3,6.22790822554439e-07,3,0,3,0
"2205","0x91346","Rainwater harvesting","{1826115,3293054}",30241901,2,3.96321432534643e-06,68,109,2,0
"2206","0x9137a","Focus (optics)","{1783017}",30241901,2,2.48406595890659e-07,210,34,5,0
"2207","0x9139e","Preventive healthcare","{2464448,916710}",30241901,2,1.55191946171177e-08,60,122,9,1
"2208","0x91436","Thin film","{1441265,222421,93002}",30241901,2,2.26190324035596e-08,123,122,1,1
"2209","0x91a7","Land use","{93462}",30241901,2,8.80714294521429e-07,227,82,9,1
"2210","0x91cce","Free electron model","{149880}",30241901,2,2.90055605980111e-08,28,71,6,0
"2211","0x91e44","Tension-leg platform","{63281397,35288359}",30241901,2,4.92081637573878e-06,10,33,1,0
"2212","0x920d","Low-pass filter","{890890,2328205}",30241901,2,1.48223029983717e-07,211,131,4,0
"2213","0x922bb5","Final product","{243521}",30241901,2,2.27177475658211e-08,0,0,5,0
"2214","0x9239a2","Ammonium carbamate","{17219702}",30241901,2,3.0657776075113e-08,6,0,3,5
"2215","0x925d","Blood pressure","{25236}",30241901,2,1.5595391564288e-09,623,205,5,1
"2216","0x92a818","High Velocity","{612539}",30241901,2,2.33442343126162e-07,1,0,8,8
"2217","0x92bf26","Fish fin","{1881045}",30241901,2,1.07642858219286e-06,52,0,2,1
"2218","0x92fac1","Voltage controller","{37071396}",30241901,2,1.22372933554556e-06,2,0,4,0
"2219","0x93042","Equivalent circuit","{1552337}",30241901,2,2.71368550132653e-08,16,26,4,0
"2220","0x93115","Proton exchange membrane fuel cell","{6935125}",30241901,5,9.49789925464286e-08,34,87,2,1
"2221","0x93148","Solid oxide fuel cell","{30181893,1724189,29789683}",30241901,3,4.90679695586488e-08,26,95,2,0
"2222","0x9314d","Molten carbonate fuel cell","{4570340}",30241901,4,1.16721171563081e-07,15,35,2,0
"2223","0x933b7b","Planetary equilibrium temperature","{56145}",30241901,2,6.78361994904908e-08,2,0,6,0
"2224","0x9383c","Functional genomics","{234142,33232103}",30241901,2,1.32559050030591e-07,26,55,9,0
"2225","0x939b92","Program lifecycle phase","{1158091}",30241901,2,6.05491077483482e-07,3,0,4,0
"2226","0x93a9fe","Target angle","{42585776}",30241901,2,6.82243467587022e-08,0,0,7,0
"2227","0x93c1a","Sustainable energy","{31877174}",30241901,2,1.93757144794714e-06,103,326,2,1
"2228","0x93d9d","Abnormality (behavior)","{555798}",30241901,2,2.17704657072713e-07,26,20,9,0
"2229","0x9445","Rib cage","{4483704,5742907}",30241901,2,9.27158212396582e-07,78,100,9,3
"2230","0x94450","Specific weight","{101901,1934544}",30241901,2,2.14096292590845e-07,22,32,6,1
"2231","0x944547","Stable value fund","{3171755}",30241901,2,1.36448693517404e-07,4,0,9,0
"2232","0x944e","HVAC","{17988475,2738841,3288954,2677935,1030637,4259069}",30241901,2,2.97116025568672e-06,442,141,1,1
"2233","0x948277","Deviation of a local ring","{24818069}",30241901,2,1.69962407714662e-07,1,0,7,0
"2234","0x94909","Normal force","{341516}",30241901,2,8.55439932868496e-08,32,16,6,0
"2235","0x94916","Hydrogen embrittlement","{2830742}",30241901,2,7.68877558709184e-08,47,44,3,0
"2236","0x94d1e","Ground and neutral","{1625869,2842151,439594}",30241901,2,2.42465837479481e-06,30,45,4,0
"2237","0x9514","Circulatory system","{191554}",30241901,2,6.21016489726648e-09,486,255,9,3
"2238","0x952a4","Broadcast programming","{138599}",30241901,2,3.10906843380479e-09,99,43,9,1
"2239","0x95b0","Palm oil","{62552}",30241901,2,1.72843126489486e-08,312,149,2,1
"2240","0x95c1b8","Rubber mat","{19408224}",30241901,2,5.69873955278571e-07,5,0,1,0
"2241","0x9658c","Orbital eccentricity","{235071}",30241901,2,3.22928574657857e-06,477,82,6,0
"2242","0x965a9","Drug interaction","{34097250}",30241901,2,3.72609893835989e-07,77,226,3,1
"2243","0x966b","Soap","{5684046}",30241901,2,6.54584948630792e-08,422,171,3,2
"2244","0x96cd3","Concrete masonry unit","{42598727}",30241901,2,3.22928574657857e-07,64,41,1,1
"2245","0x96e4a","Organic semiconductor","{1667809}",30241901,2,3.28401940330024e-08,43,45,4,1
"2246","0x9712e","Electrical wiring","{1034891}",30241901,2,1.30106028936791e-06,111,159,1,1
"2247","0x9730c","Accumulation function","{17748895}",30241901,2,5.69873955278571e-07,3,12,4,0
"2248","0x9740c","Catastrophic failure","{782337}",30241901,2,1.69962407714662e-07,51,46,1,0
"2249","0x974e01","Horizontal and vertical","{10036124,326363}",30241901,2,5.22392768628502e-06,10,0,2,0
"2250","0x97570b","Heavy Liquid","{9491647,9491647}",30241901,2,1.58169097791604e-06,0,0,6,0
"2251","0x9779","Nickel–metal hydride battery","{6027345}",30241901,3,1.03062311061018e-07,47,104,3,1
"2252","0x9797d","High-temperature electrolysis","{760519,14197229}",30241901,2,1.21098215496696e-06,7,25,3,1
"2253","0x97a80","Reaction (physics)","{496612,918247}",30241901,2,8.43507405211404e-07,34,31,6,0
"2254","0x97b4","Potential flow","{5097673,2245159}",30241901,2,2.49116329021776e-05,32,105,6,0
"2255","0x97e0c","System bus","{51089204,16160741}",30241901,2,5.81271434384143e-07,38,55,4,0
"2256","0x97ed","Chord (aeronautics)","{36058725}",30241901,2,4.21211184336335e-07,18,26,4,0
"2257","0x980a4","Magnetic circuit","{481011,2142455}",30241901,2,4.75085072805294e-06,26,115,6,0
"2258","0x9835cf","Fixed position assembly","{1012582}",30241901,2,1.15885378405779e-06,0,0,5,0
"2259","0x985f9","Exit pupil","{34331528}",30241901,2,6.70439947386555e-09,20,37,9,0
"2260","0x98a45b","Variable speed wind turbine","{42569304}",30241901,4,7.75028579178857e-05,2,0,2,0
"2261","0x98ba","Crystal structure","{316929}",30241901,2,5.78203416257065e-07,383,149,3,1
"2262","0x99387","Sebacic acid","{5571307}",30241901,2,2.97401603675693e-08,13,11,3,5
"2263","0x995a1","Optimization problem","{987671,210442,361282}",30241901,2,2.33329894984001e-07,63,48,4,1
"2264","0x995a42","Superhydrophobic coating","{35392316}",30241901,2,7.68877558709184e-08,7,0,1,0
"2265","0x9988","Tobacco smoke","{252725}",30241901,2,2.30663267612755e-08,13,145,9,0
"2266","0x9993","Unmanned aerial vehicle","{648526}",30241901,3,1.13881750409955e-06,682,382,4,2
"2267","0x9996a","Temperature coefficient","{2593479}",30241901,3,1.63646237157698e-08,41,42,6,1
"2268","0x99ac","Fourier series","{98520}",30241901,2,1.53775511741837e-07,260,130,7,1
